Code du département,Code du canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,HOLLANDE,SARKOZY
59,40,31066,7123,23943,1330,22613,12729,9884
59,41,21821,5939,15882,708,15174,9511,5663
59,42,30823,6670,24153,1680,22473,14040,8433
59,43,11678,2064,9614,727,8887,4657,4230
59,44,27652,7483,20169,1209,18960,10085,8875
59,45,23542,5705,17837,1142,16695,9158,7537
59,46,19167,3800,15367,1128,14239,7480,6759
59,47,19201,3107,16094,994,15100,6873,8227
59,48,29569,4789,24780,1477,23303,10758,12545
59,49,8869,1614,7255,484,6771,3450,3321
59,50,9721,1649,8072,526,7546,3535,4011
59,51,29401,6345,23056,1307,21749,9034,12715
59,52,19457,5550,13907,761,13146,7958,5188
59,53,28951,8676,20275,1105,19170,11957,7213
59,54,37013,9281,27732,1368,26364,12767,13597
59,55,23652,6066,17586,1228,16358,9266,7092
59,56,15096,2957,12139,740,11399,5407,5992
59,57,29407,5751,23656,1692,21964,11610,10354
59,58,12727,2181,10546,724,9822,5503,4319
59,59,6596,1470,5126,318,4808,2201,2607
59,60,10929,1661,9268,565,8703,4106,4597
59,61,45480,10691,34789,1995,32794,14032,18762
59,62,34809,10138,24671,1293,23378,12260,11118
59,63,34560,9501,25059,1180,23879,10650,13229
59,64,18837,4924,13913,1008,12905,7326,5579
59,65,35557,7866,27691,1681,26010,13438,12572
59,66,22732,5355,17377,1171,16206,8665,7541
59,67,32729,7349,25380,1818,23562,13325,10237
59,68,12265,1941,10324,779,9545,4249,5296
59,69,13219,3719,9500,615,8885,4600,4285
59,70,36882,6907,29975,1172,28803,9056,19747
59,71,29416,7518,21898,1485,20413,11574,8839
59,72,34162,6525,27637,1939,25698,13813,11885
59,73,22811,5402,17409,1287,16122,10593,5529
59,74,29919,6508,23411,1431,21980,11184,10796
59,75,20556,5584,14972,676,14296,8607,5689
59,76,20465,4146,16319,826,15493,9242,6251
59,77,22729,4999,17730,1243,16487,10058,6429
59,78,24423,4689,19734,1174,18560,9122,9438
59,79,19207,4109,15098,723,14375,8596,5779
60,1,12008,2281,9727,687,9040,4317,4723
60,2,11468,1952,9516,685,8831,3695,5136
60,3,10622,2576,8046,427,7619,4285,3334
60,4,15121,3306,11815,720,11095,5922,5173
60,5,7837,1408,6429,502,5927,2642,3285
60,6,8267,1619,6648,454,6194,2961,3233
60,7,12709,2088,10621,698,9923,4081,5842
60,8,21080,3867,17213,1219,15994,8003,7991
60,9,20138,4124,16014,831,15183,6398,8785
60,10,11538,2213,9325,701,8624,3732,4892
60,11,17500,4098,13402,748,12654,7656,4998
60,12,21728,4277,17451,1267,16184,8183,8001
60,13,5799,973,4826,450,4376,1784,2592
60,14,11971,2076,9895,744,9151,4173,4978
60,15,6275,1048,5227,389,4838,1935,2903
60,16,5072,735,4337,372,3965,1723,2242
60,17,7324,1400,5924,474,5450,2436,3014
60,18,5461,1162,4299,297,4002,1831,2171
60,19,6855,1256,5599,459,5140,2418,2722
60,20,25731,4548,21183,1501,19682,9503,10179
60,21,6317,985,5332,489,4843,2489,2354
60,22,6329,978,5351,428,4923,2147,2776
60,23,20639,4031,16608,1032,15576,7456,8120
60,24,10719,2093,8626,704,7922,3818,4104
60,25,12685,2259,10426,667,9759,4366,5393
60,26,20913,3937,16976,1139,15837,7362,8475
60,27,12298,2074,10224,801,9423,4181,5242
60,28,15681,2931,12750,831,11919,4954,6965
60,29,15362,3344,12018,904,11114,5367,5747
60,30,19572,3955,15617,994,14623,6708,7915
60,31,8659,1345,7314,524,6790,3111,3679
60,32,18183,3541,14642,1135,13507,7448,6059
60,33,13224,2363,10861,807,10054,5172,4882
60,34,23531,4144,19387,970,18417,6650,11767
60,35,5844,880,4964,362,4602,1888,2714
60,36,26585,5321,21264,995,20269,7089,13180
60,37,10922,2321,8601,537,8064,3929,4135
60,38,12115,2931,9184,379,8805,6334,2471
60,39,17558,3549,14009,906,13103,7062,6041
60,40,12785,2768,10017,644,9373,4766,4607
60,41,14672,3327,11345,707,10638,5726,4912
61,1,7724,1881,5843,320,5523,3293,2230
61,2,14614,2256,12358,857,11501,5893,5608
61,3,5646,1136,4510,263,4247,2454,1793
61,4,6210,941,5269,367,4902,2588,2314
61,5,2737,402,2335,151,2184,778,1406
61,6,4614,861,3753,230,3523,1495,2028
61,7,3571,535,3036,218,2818,1185,1633
61,8,3948,589,3359,270,3089,1304,1785
61,9,2249,338,1911,123,1788,706,1082
61,10,8083,1382,6701,503,6198,2725,3473
61,11,4653,633,4020,295,3725,1652,2073
61,12,2108,302,1806,121,1685,696,989
61,13,3267,592,2675,161,2514,995,1519
61,14,7585,1179,6406,424,5982,2767,3215
61,15,9618,1794,7824,454,7370,4095,3275
61,16,3142,587,2555,188,2367,976,1391
61,17,5609,907,4702,331,4371,1749,2622
61,18,6381,1123,5258,350,4908,2322,2586
61,19,3294,510,2784,189,2595,982,1613
61,20,3780,577,3203,249,2954,1165,1789
61,21,3228,562,2666,184,2482,944,1538
61,22,5938,820,5118,398,4720,2453,2267
61,23,6601,1144,5457,336,5121,2153,2968
61,24,3343,475,2868,228,2640,1195,1445
61,25,3112,524,2588,206,2382,914,1468
61,26,3636,577,3059,185,2874,1253,1621
61,27,2728,431,2297,145,2152,744,1408
61,28,3017,477,2540,167,2373,975,1398
61,29,3809,550,3259,228,3031,1358,1673
61,30,5373,827,4546,287,4259,1852,2407
61,31,5326,1004,4322,282,4040,1803,2237
61,32,5412,1021,4391,307,4084,1862,2222
61,33,6326,922,5404,412,4992,2545,2447
61,34,3371,548,2823,168,2655,1038,1617
61,35,4340,598,3742,263,3479,1543,1936
61,36,5363,1066,4297,271,4026,1576,2450
61,37,6267,1127,5140,354,4786,2357,2429
61,38,9516,1811,7705,459,7246,3712,3534
61,39,6953,1307,5646,346,5300,3047,2253
61,40,10013,1744,8269,489,7780,4435,3345
62,1,19294,3046,16248,1265,14983,8308,6675
62,2,15375,2383,12992,993,11999,6199,5800
62,3,13935,2956,10979,775,10204,5749,4455
62,4,23139,4039,19100,1296,17804,10361,7443
62,5,9780,1277,8503,635,7868,3728,4140
62,6,18973,3375,15598,1189,14409,7162,7247
62,7,8561,1489,7072,413,6659,3396,3263
62,8,6922,941,5981,405,5576,2534,3042
62,9,6256,1128,5128,393,4735,2456,2279
62,10,9619,1076,8543,605,7938,3436,4502
62,11,5060,950,4110,345,3765,1723,2042
62,12,16610,3845,12765,891,11874,6463,5411
62,13,11910,2472,9438,560,8878,5187,3691
62,14,17028,3364,13664,811,12853,7187,5666
62,15,20653,4795,15858,995,14863,8577,6286
62,16,20495,4853,15642,996,14646,8218,6428
62,17,14963,2695,12268,1032,11236,6227,5009
62,18,8538,1165,7373,431,6942,3876,3066
62,19,18199,4458,13741,999,12742,7688,5054
62,20,9161,1221,7940,602,7338,3615,3723
62,21,11439,1552,9887,681,9206,4541,4665
62,22,15211,3019,12192,746,11446,5516,5930
62,23,7427,1000,6427,539,5888,2862,3026
62,24,5283,597,4686,235,4451,2147,2304
62,25,11620,1930,9690,695,8995,4791,4204
62,26,8552,1548,7004,473,6531,3489,3042
62,27,8320,1201,7119,512,6607,3113,3494
62,28,15155,3242,11913,880,11033,6685,4348
62,29,5913,676,5237,312,4925,2056,2869
62,30,14739,2397,12342,713,11629,4824,6805
62,31,15163,4302,10861,774,10087,6280,3807
62,32,14760,3880,10880,904,9976,7079,2897
62,33,17002,2747,14255,1046,13209,7272,5937
62,34,17920,2318,15602,1084,14518,7913,6605
62,35,8747,1414,7333,557,6776,3392,3384
62,36,16869,2679,14190,849,13341,7210,6131
62,37,19333,3119,16214,858,15356,5697,9659
62,38,15489,2677,12812,930,11882,7613,4269
62,39,5731,767,4964,268,4696,2192,2504
62,40,5770,796,4974,353,4621,2285,2336
62,41,12173,2410,9763,636,9127,4608,4519
62,42,15092,3129,11963,781,11182,6292,4890
62,43,11432,1718,9714,646,9068,3980,5088
62,44,21853,3624,18229,1035,17194,9082,8112
62,45,18311,2583,15728,1042,14686,7114,7572
62,46,21718,3702,18016,1440,16576,9122,7454
62,47,12424,3387,9037,682,8355,5413,2942
62,48,16002,4215,11787,1101,10686,6234,4452
62,49,15360,4084,11276,898,10378,6643,3735
62,50,13063,3251,9812,744,9068,5864,3204
62,51,15068,4276,10792,897,9895,6370,3525
62,52,15870,4114,11756,861,10895,7562,3333
62,53,14824,3200,11624,931,10693,6545,4148
62,54,17764,3750,14014,955,13059,7717,5342
62,55,12831,3027,9804,919,8885,5353,3532
62,56,16586,3791,12795,1011,11784,7117,4667
62,57,18928,4580,14348,1085,13263,8253,5010
62,58,13915,3076,10839,657,10182,5854,4328
62,59,14788,3502,11286,888,10398,6251,4147
62,60,17699,4330,13369,942,12427,8134,4293
62,61,13119,2924,10195,725,9470,6154,3316
62,62,15183,3156,12027,889,11138,6564,4574
62,63,15907,3729,12178,931,11247,7230,4017
62,64,13944,3293,10651,833,9818,5936,3882
62,65,12931,3012,9919,578,9341,5289,4052
62,66,14331,4403,9928,752,9176,6250,2926
62,67,14738,3714,11024,1018,10006,6347,3659
62,68,17159,3914,13245,1151,12094,7456,4638
62,69,18858,3498,15360,1020,14340,7030,7310
62,70,16089,3328,12761,908,11853,6262,5591
62,71,14945,2019,12926,757,12169,5851,6318
62,72,13774,3671,10103,799,9304,6461,2843
62,73,14853,3091,11762,1032,10730,6270,4460
62,74,13718,3680,10038,863,9175,5521,3654
62,75,15014,3480,11534,914,10620,6677,3943
62,76,12980,3187,9793,621,9172,5555,3617
62,77,15508,3375,12133,954,11179,6695,4484
63,1,6480,807,5673,435,5238,2944,2294
63,2,8560,1524,7036,572,6464,3562,2902
63,3,2008,340,1668,104,1564,798,766
63,4,3259,601,2658,244,2414,1288,1126
63,5,4005,648,3357,239,3118,1415,1703
63,6,7946,1035,6911,457,6454,4201,2253
63,7,2795,429,2366,167,2199,1422,777
63,8,5393,847,4546,326,4220,2688,1532
63,9,4881,763,4118,359,3759,2504,1255
63,10,7710,1640,6070,374,5696,3790,1906
63,11,9133,2122,7011,353,6658,4732,1926
63,12,5586,1101,4485,252,4233,2761,1472
63,13,10211,1801,8410,378,8032,4633,3399
63,14,5724,782,4942,657,4285,2642,1643
63,15,6555,1051,5504,389,5115,3116,1999
63,16,1935,324,1611,108,1503,940,563
63,17,7737,931,6806,470,6336,3747,2589
63,18,1076,152,924,81,843,505,338
63,19,16529,2707,13822,914,12908,7689,5219
63,20,5965,1116,4849,295,4554,3205,1349
63,21,2578,404,2174,119,2055,1082,973
63,22,10926,1781,9145,702,8443,4884,3559
63,23,8109,1274,6835,483,6352,4211,2141
63,24,3947,697,3250,258,2992,1723,1269
63,25,3438,544,2894,202,2692,1690,1002
63,26,6506,1184,5322,400,4922,3143,1779
63,27,2526,446,2080,187,1893,1053,840
63,28,2177,341,1836,153,1683,1096,587
63,29,4156,719,3437,222,3215,1739,1476
63,30,16764,2592,14172,966,13206,7629,5577
63,31,5480,776,4704,332,4372,2634,1738
63,32,4818,766,4052,344,3708,2112,1596
63,33,14300,2100,12200,789,11411,6637,4774
63,34,17620,2558,15062,920,14142,8727,5415
63,35,8920,1238,7682,525,7157,3814,3343
63,36,1254,207,1047,86,961,607,354
63,37,6868,814,6054,400,5654,3435,2219
63,38,1650,281,1369,96,1273,612,661
63,39,3015,388,2627,244,2383,1497,886
63,40,5453,786,4667,318,4349,2909,1440
63,41,2151,416,1735,140,1595,899,696
63,42,3566,552,3014,211,2803,1800,1003
63,43,6768,1200,5568,491,5077,2931,2146
63,44,5321,709,4612,330,4282,2738,1544
63,45,2463,314,2149,113,2036,1121,915
63,46,9794,1893,7901,562,7339,4642,2697
63,47,8895,1215,7680,555,7125,4510,2615
63,48,18962,2715,16247,1033,15214,9378,5836
63,49,10776,1399,9377,565,8812,5675,3137
63,50,1924,274,1650,141,1509,671,838
63,51,7683,1505,6178,291,5887,3890,1997
63,52,10258,1744,8514,425,8089,4912,3177
63,53,6262,1303,4959,221,4738,2969,1769
63,54,7710,1631,6079,351,5728,4100,1628
63,55,14623,2411,12212,682,11530,6807,4723
63,56,15884,2891,12993,713,12280,7306,4974
63,57,12278,1979,10299,514,9785,4312,5473
63,58,13388,1730,11658,702,10956,6820,4136
63,59,20907,3769,17138,1047,16091,9964,6127
63,60,5795,1350,4445,243,4202,3007,1195
63,61,9880,1336,8544,486,8058,4329,3729
64,1,2552,331,2221,149,2072,1343,729
64,2,2804,313,2491,175,2316,1370,946
64,3,8471,997,7474,492,6982,4260,2722
64,4,5885,870,5015,302,4713,3111,1602
64,5,5116,690,4426,317,4109,2256,1853
64,6,7910,1782,6128,317,5811,3674,2137
64,7,13415,2717,10698,640,10058,6530,3528
64,8,12360,2673,9687,473,9214,4503,4711
64,9,4197,528,3669,212,3457,1819,1638
64,10,11653,1980,9673,655,9018,4654,4364
64,11,2921,355,2566,171,2395,1284,1111
64,12,6984,1046,5938,446,5492,3055,2437
64,13,3587,452,3135,217,2918,1470,1448
64,14,5310,752,4558,277,4281,2375,1906
64,15,10868,2007,8861,571,8290,5550,2740
64,16,2917,426,2491,135,2356,1483,873
64,17,2461,303,2158,147,2011,1226,785
64,18,4302,604,3698,264,3434,2083,1351
64,19,26109,3514,22595,1393,21202,11675,9527
64,20,8156,1245,6911,438,6473,4053,2420
64,21,6867,880,5987,440,5547,3433,2114
64,22,2149,287,1862,185,1677,952,725
64,23,17126,2223,14903,1011,13892,7576,6316
64,24,4672,643,4029,298,3731,2030,1701
64,25,12906,1887,11019,799,10220,6214,4006
64,26,6231,897,5334,441,4893,2881,2012
64,27,9770,1297,8473,586,7887,5274,2613
64,28,9150,1291,7859,528,7331,4851,2480
64,29,13411,2040,11371,744,10627,6870,3757
64,30,12811,3259,9552,550,9002,5530,3472
64,31,18952,3319,15633,912,14721,8709,6012
64,32,7502,1000,6502,497,6005,3430,2575
64,33,4982,955,4027,261,3766,2020,1746
64,34,20087,3244,16843,965,15878,7769,8109
64,35,5322,823,4499,304,4195,2196,1999
64,36,7432,1098,6334,454,5880,3061,2819
64,37,6965,1062,5903,400,5503,3217,2286
64,38,3299,507,2792,237,2555,1355,1200
64,39,2829,475,2354,185,2169,1444,725
64,40,5022,631,4391,300,4091,2285,1806
64,41,19080,2813,16267,1076,15191,7855,7336
64,42,12821,2116,10705,526,10179,5177,5002
64,43,12900,2667,10233,454,9779,5276,4503
64,44,10268,2309,7959,593,7366,3010,4356
64,45,21385,3700,17685,924,16761,10091,6670
64,46,15501,2519,12982,811,12171,7115,5056
64,47,12793,2193,10600,614,9986,5163,4823
64,48,10675,1938,8737,502,8235,4758,3477
64,49,10433,1795,8638,494,8144,4973,3171
64,50,16003,2614,13389,813,12576,6791,5785
64,51,8753,1773,6980,417,6563,3861,2702
64,52,12907,2028,10879,664,10215,6023,4192
65,1,9167,1308,7859,399,7460,4584,2876
65,2,2984,515,2469,163,2306,1529,777
65,3,1983,252,1731,129,1602,1083,519
65,4,10702,1802,8900,519,8381,5958,2423
65,5,3799,592,3207,257,2950,2126,824
65,6,1227,186,1041,30,1011,652,359
65,7,3167,434,2733,164,2569,1833,736
65,8,2881,401,2480,190,2290,1374,916
65,9,1528,219,1309,61,1248,762,486
65,10,1804,294,1510,132,1378,777,601
65,11,8221,1378,6843,482,6361,4076,2285
65,12,7752,1388,6364,423,5941,3279,2662
65,13,2801,401,2400,141,2259,1455,804
65,14,3877,635,3242,202,3040,1868,1172
65,15,2386,401,1985,133,1852,1168,684
65,16,9995,1251,8744,597,8147,4843,3304
65,17,3935,553,3382,213,3169,1929,1240
65,18,3924,631,3293,257,3036,1786,1250
65,19,3786,648,3138,208,2930,1990,940
65,20,1738,251,1487,91,1396,767,629
65,21,7958,1103,6855,403,6452,4206,2246
65,22,9084,1311,7773,475,7298,4739,2559
65,23,5097,719,4378,281,4097,2719,1378
65,24,2853,417,2436,182,2254,1262,992
65,25,7780,1272,6508,466,6042,3686,2356
65,26,2229,354,1875,114,1761,1027,734
65,27,8714,1585,7129,491,6638,3448,3190
65,28,5704,1251,4453,243,4210,2454,1756
65,29,6596,1461,5135,250,4885,2876,2009
65,30,5429,1321,4108,221,3887,2656,1231
65,31,5158,1359,3799,216,3583,2179,1404
65,32,5039,1062,3977,229,3748,2271,1477
65,33,9411,1284,8127,498,7629,5011,2618
65,34,8730,1116,7614,453,7161,4436,2725
66,1,22300,3695,18605,1150,17455,8168,9287
66,2,5940,1260,4680,342,4338,2488,1850
66,3,17617,3308,14309,947,13362,7241,6121
66,4,4031,633,3398,262,3136,1820,1316
66,5,16462,2600,13862,1059,12803,6508,6295
66,6,3658,686,2972,187,2785,1408,1377
66,7,1643,277,1366,115,1251,835,416
66,8,7523,1867,5656,352,5304,3005,2299
66,9,5524,1545,3979,193,3786,1890,1896
66,10,10470,1677,8793,635,8158,4834,3324
66,11,2108,327,1781,127,1654,1059,595
66,12,18881,3128,15753,1266,14487,7688,6799
66,13,7682,1369,6313,421,5892,3161,2731
66,14,19512,3311,16201,1309,14892,6753,8139
66,15,3332,602,2730,188,2542,1504,1038
66,16,1145,168,977,67,910,552,358
66,17,16808,2604,14204,1095,13109,7236,5873
66,18,8442,1368,7074,474,6600,3800,2800
66,19,10521,1665,8856,578,8278,4027,4251
66,20,12518,2286,10232,637,9595,4842,4753
66,21,11263,2389,8874,543,8331,4142,4189
66,22,8230,1787,6443,380,6063,3311,2752
66,23,4669,1235,3434,153,3281,1636,1645
66,24,14885,2691,12194,735,11459,4864,6595
66,25,7493,1731,5762,338,5424,2867,2557
66,26,8121,2093,6028,367,5661,3304,2357
66,27,16205,2448,13757,906,12851,5347,7504
66,28,17072,2944,14128,970,13158,6794,6364
66,29,12576,1832,10744,745,9999,4957,5042
66,30,14126,2144,11982,871,11111,5421,5690
66,31,18536,2944,15592,974,14618,6163,8455
67,1,14501,2642,11859,743,11116,3378,7738
67,2,15511,2923,12588,803,11785,3505,8280
67,3,34333,6990,27343,1722,25621,7245,18376
67,4,14927,3042,11885,813,11072,3435,7637
67,5,37990,6721,31269,1728,29541,8788,20753
67,6,8999,1660,7339,620,6719,1789,4930
67,7,18853,3584,15269,887,14382,4555,9827
67,8,25285,4342,20943,1110,19833,6346,13487
67,9,37204,7275,29929,1672,28257,8372,19885
67,10,13022,1838,11184,649,10535,2707,7828
67,11,3380,652,2728,140,2588,700,1888
67,12,17696,3268,14428,980,13448,4088,9360
67,13,9728,1568,8160,511,7649,2282,5367
67,14,30514,5736,24778,1506,23272,7736,15536
67,15,21430,4469,16961,1226,15735,4684,11051
67,16,16082,3044,13038,662,12376,3711,8665
67,17,8483,1658,6825,524,6301,1950,4351
67,18,13848,2228,11620,723,10897,3131,7766
67,19,3043,573,2470,208,2262,978,1284
67,20,11335,2267,9068,704,8364,2339,6025
67,21,18066,3540,14526,862,13664,4576,9088
67,22,17487,4671,12816,601,12215,6616,5599
67,23,10503,2169,8334,643,7691,3321,4370
67,24,22934,4471,18463,1110,17353,6742,10611
67,25,8552,1390,7162,488,6674,1554,5120
67,26,14954,2957,11997,924,11073,2880,8193
67,27,15054,3039,12015,346,11669,5655,6014
67,28,10354,2225,8129,277,7852,5072,2780
67,29,11959,2580,9379,365,9014,5430,3584
67,30,12522,2355,10167,310,9857,4788,5069
67,31,17837,2208,15629,784,14845,4424,10421
67,32,8900,1519,7381,511,6870,2422,4448
67,33,17127,2962,14165,839,13326,3811,9515
67,34,12950,2735,10215,575,9640,2699,6941
67,35,10090,1890,8200,653,7547,2069,5478
67,36,13831,2888,10943,456,10487,4456,6031
67,37,21453,5765,15688,540,15148,9737,5411
67,38,14107,3323,10784,481,10303,5555,4748
67,39,15201,3485,11716,507,11209,6055,5154
67,40,15818,3964,11854,543,11311,6372,4939
67,41,12025,3444,8581,395,8186,4332,3854
67,42,37626,8977,28649,1452,27197,11044,16153
67,43,35652,5736,29916,1532,28384,9744,18640
67,44,16962,3627,13335,701,12634,5818,6816
68,1,18741,2980,15761,973,14788,4636,10152
68,2,19219,2766,16453,1121,15332,4857,10475
68,3,27365,5465,21900,1438,20462,8096,12366
68,4,15611,4464,11147,707,10440,4616,5824
68,5,10099,1656,8443,622,7821,2537,5284
68,6,20232,3584,16648,1278,15370,5282,10088
68,7,10218,1617,8601,423,8178,1706,6472
68,8,15268,3463,11805,826,10979,4614,6365
68,9,25115,5133,19982,1245,18737,6511,12226
68,10,12029,1993,10036,591,9445,2558,6887
68,11,32406,6618,25788,1295,24493,7251,17242
68,12,12992,2173,10819,668,10151,3204,6947
68,13,17449,2840,14609,823,13786,3477,10309
68,14,7711,1297,6414,494,5920,2294,3626
68,15,9137,1557,7580,554,7026,2454,4572
68,16,14597,4461,10136,650,9486,5561,3925
68,17,25853,5451,20402,1206,19196,7614,11582
68,18,13024,2391,10633,863,9770,3254,6516
68,19,11425,2005,9420,657,8763,2801,5962
68,20,10246,1740,8506,534,7972,2222,5750
68,21,9178,1547,7631,544,7087,2334,4753
68,22,10139,1850,8289,639,7650,2503,5147
68,23,7100,1517,5583,421,5162,2298,2864
68,24,17236,3113,14123,968,13155,4996,8159
68,25,15071,2873,12198,824,11374,4404,6970
68,26,15578,2623,12955,817,12138,4131,8007
68,27,36138,7895,28243,1846,26397,10875,15522
68,28,28332,6742,21590,1135,20455,8756,11699
68,29,15444,3976,11468,659,10809,5089,5720
68,30,12381,3393,8988,528,8460,4629,3831
68,31,24241,4455,19786,1329,18457,7164,11293
69,1,6424,1177,5247,325,4922,1905,3017
69,2,18840,2540,16300,874,15426,5809,9617
69,3,28238,4109,24129,1211,22918,9435,13483
69,4,9845,1526,8319,539,7780,2651,5129
69,5,17141,3240,13901,802,13099,4767,8332
69,6,12354,1708,10646,546,10100,4092,6008
69,7,12088,1910,10178,587,9591,4186,5405
69,8,25261,5212,20049,1130,18919,10754,8165
69,9,5017,845,4172,233,3939,1369,2570
69,10,21795,2742,19053,727,18326,5168,13158
69,11,18467,3694,14773,517,14256,5844,8412
69,13,18701,3717,14984,417,14567,10063,4504
69,14,24800,4540,20260,764,19496,11173,8323
69,15,27598,6968,20630,893,19737,11671,8066
69,16,30660,5989,24671,991,23680,11596,12084
69,17,16677,2810,13867,382,13485,4243,9242
69,18,17077,3246,13831,457,13374,5560,7814
69,19,20406,4431,15975,548,15427,8284,7143
69,20,21839,4326,17513,712,16801,10034,6767
69,21,16290,3236,13054,525,12529,5982,6547
69,22,22163,5203,16960,775,16185,9231,6954
69,23,3388,637,2751,192,2559,867,1692
69,24,17328,2136,15192,826,14366,6030,8336
69,25,30231,4702,25529,1178,24351,10239,14112
69,26,32038,6117,25921,1196,24725,10912,13813
69,27,9623,1354,8269,553,7716,2993,4723
69,28,11176,1566,9610,545,9065,3130,5935
69,29,15986,2849,13137,805,12332,5232,7100
69,30,8284,1509,6775,489,6286,2625,3661
69,31,36781,5014,31767,1411,30356,11488,18868
69,32,18436,4052,14384,665,13719,6686,7033
69,33,24067,5030,19037,830,18207,11015,7192
69,34,25954,5838,20116,870,19246,11347,7899
69,35,22320,4508,17812,827,16985,9052,7933
69,36,17720,4086,13634,626,13008,7656,5352
69,37,38245,6612,31633,1613,30020,13045,16975
69,38,30682,4585,26097,1406,24691,10584,14107
69,39,21467,4342,17125,761,16364,8326,8038
69,40,16803,3330,13473,677,12796,7044,5752
69,41,16195,3671,12524,732,11792,7411,4381
69,42,13278,3650,9628,426,9202,7037,2165
69,43,28462,4920,23542,936,22606,9993,12613
69,44,33534,6591,26943,1341,25602,11287,14315
69,45,25697,5326,20371,1092,19279,10335,8944
69,46,20881,6129,14752,570,14182,10193,3989
69,47,28309,5647,22662,964,21698,11953,9745
69,48,18559,3426,15133,760,14373,7252,7121
69,49,22441,4368,18073,962,17111,9506,7605
69,50,19396,3142,16254,656,15598,6558,9040
69,51,21382,3074,18308,759,17549,6985,10564
69,52,22155,3782,18373,678,17695,5958,11737
69,53,18156,2847,15309,841,14468,5591,8877
69,54,20075,4306,15769,677,15092,8310,6782
69,55,20246,4823,15423,750,14673,8442,6231
70,1,3272,495,2777,242,2535,1350,1185
70,2,4068,585,3483,266,3217,1437,1780
70,3,9511,1964,7547,717,6830,3897,2933
70,4,2234,335,1899,150,1749,694,1055
70,5,2709,353,2356,188,2168,1043,1125
70,6,4120,527,3593,280,3313,1329,1984
70,7,3532,477,3055,273,2782,1342,1440
70,8,3445,481,2964,254,2710,1163,1547
70,9,9281,1769,7512,490,7022,3492,3530
70,10,3842,551,3291,274,3017,1416,1601
70,11,7404,1151,6253,538,5715,3014,2701
70,12,4564,743,3821,342,3479,1752,1727
70,13,7795,1218,6577,592,5985,3226,2759
70,14,5054,1200,3854,272,3582,1761,1821
70,15,4654,656,3998,307,3691,1648,2043
70,16,5526,1009,4517,410,4107,2141,1966
70,17,4508,616,3892,323,3569,1712,1857
70,18,3636,363,3273,293,2980,1433,1547
70,19,3433,525,2908,253,2655,1103,1552
70,20,5789,975,4814,399,4415,2212,2203
70,21,6747,817,5930,422,5508,2545,2963
70,22,10563,2048,8515,729,7786,3775,4011
70,23,2901,431,2470,250,2220,1108,1112
70,24,5457,808,4649,384,4265,1970,2295
70,25,3235,520,2715,241,2474,1142,1332
70,26,10287,1897,8390,596,7794,4195,3599
70,27,5722,806,4916,454,4462,2179,2283
70,28,1943,337,1606,148,1458,642,816
70,29,12932,2017,10915,822,10093,5197,4896
70,30,7823,1429,6394,522,5872,3259,2613
70,31,6931,1278,5653,508,5145,2815,2330
70,32,7680,1377,6303,586,5717,2664,3053
71,1,7463,1330,6133,455,5678,2890,2788
71,2,3707,567,3140,272,2868,1414,1454
71,3,6722,1202,5520,386,5134,2952,2182
71,4,6947,1004,5943,411,5532,2918,2614
71,5,12059,2309,9750,738,9012,4698,4314
71,6,12412,2579,9833,567,9266,4534,4732
71,7,18899,3107,15792,1232,14560,7914,6646
71,8,9123,1647,7476,462,7014,2800,4214
71,9,5105,808,4297,299,3998,1640,2358
71,10,6453,1148,5305,427,4878,2085,2793
71,11,5958,984,4974,370,4604,1751,2853
71,12,7160,1049,6111,398,5713,3044,2669
71,13,4718,726,3992,281,3711,1884,1827
71,14,12097,2481,9616,650,8966,5437,3529
71,15,4965,843,4122,316,3806,1938,1868
71,16,5543,1104,4439,325,4114,2078,2036
71,17,7736,1554,6182,418,5764,3451,2313
71,18,3686,675,3011,212,2799,1475,1324
71,19,9810,1418,8392,590,7802,3430,4372
71,20,8962,1485,7477,494,6983,4460,2523
71,21,2691,457,2234,179,2055,1062,993
71,22,1715,268,1447,94,1353,594,759
71,23,11077,1971,9106,653,8453,4061,4392
71,24,3387,592,2795,231,2564,1322,1242
71,25,6651,1123,5528,356,5172,2448,2724
71,26,18738,3588,15150,899,14251,7406,6845
71,27,10045,2191,7854,413,7441,3796,3645
71,28,4945,792,4153,288,3865,1775,2090
71,29,2956,552,2404,157,2247,935,1312
71,30,3210,468,2742,207,2535,1262,1273
71,31,11781,3372,8409,547,7862,4645,3217
71,32,12245,2402,9843,719,9124,5177,3947
71,33,7068,1332,5736,406,5330,3212,2118
71,34,2421,481,1940,153,1787,827,960
71,35,3088,503,2585,223,2362,1285,1077
71,36,2623,410,2213,156,2057,927,1130
71,37,3100,415,2685,217,2468,1232,1236
71,38,11274,2330,8944,600,8344,3977,4367
71,39,5014,865,4149,309,3840,1742,2098
71,40,2101,373,1728,109,1619,720,899
71,41,3320,559,2761,198,2563,1427,1136
71,42,4992,799,4193,326,3867,1914,1953
71,43,6671,1011,5660,448,5212,2602,2610
71,44,2990,454,2536,199,2337,1253,1084
71,45,4183,650,3533,292,3241,1703,1538
71,46,4223,646,3577,213,3364,1510,1854
71,47,7312,1103,6209,446,5763,2924,2839
71,48,9397,1844,7553,527,7026,4084,2942
71,49,9059,1918,7141,482,6659,3270,3389
71,50,2997,436,2561,153,2408,1027,1381
