Code du département,Code du canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,JOLY,LE PEN,SARKOZY,MÉLENCHON,POUTOU,ARTHAUD,CHEMINADE,BAYROU,DUPONT-AIGNAN,HOLLANDE
55,15,2872,412,2460,58,2402,50,610,650,188,42,25,9,274,42,512
55,16,5832,1012,4820,102,4718,65,1298,1181,365,75,29,15,405,131,1154
55,17,5700,947,4753,88,4665,65,1342,1296,363,69,30,11,441,104,944
55,18,2945,453,2492,45,2447,37,631,672,231,35,18,4,214,60,545
55,19,5836,1024,4812,61,4751,62,1256,1145,709,80,42,11,313,85,1048
55,20,4343,838,3505,61,3444,48,927,804,297,51,26,9,282,67,933
55,21,1546,228,1318,38,1280,17,305,411,96,14,14,7,206,22,188
55,22,1232,219,1013,25,988,12,230,345,60,13,8,3,114,21,182
55,23,2399,379,2020,36,1984,57,600,564,140,25,21,7,231,32,307
55,24,3776,653,3123,47,3076,41,849,952,218,39,13,12,242,70,640
55,25,3040,399,2641,36,2605,34,621,669,232,35,19,8,286,50,651
55,26,5630,1273,4357,68,4289,62,1095,1033,410,79,34,8,375,79,1114
55,27,2940,432,2508,34,2474,66,639,659,210,27,10,11,269,69,514
55,28,4358,699,3659,86,3573,56,1090,913,284,69,30,11,335,71,714
55,29,7268,1328,5940,104,5836,132,1168,1587,502,84,29,22,605,126,1581
55,30,7031,2034,4997,101,4896,87,976,1514,454,57,26,17,478,91,1196
55,31,4529,1042,3487,59,3428,51,684,910,332,52,16,7,319,80,977
56,1,12113,1595,10518,215,10303,307,1597,2649,1083,138,80,17,1141,216,3075
56,2,26760,4199,22561,371,22190,775,3220,6816,1978,307,121,71,2567,405,5930
56,3,10745,1413,9332,198,9134,227,1698,2146,1083,111,79,37,919,165,2669
56,4,12533,1927,10606,181,10425,285,1927,2859,1042,165,63,29,1169,179,2707
56,5,6807,869,5938,131,5807,197,948,1286,741,71,33,13,714,115,1689
56,6,14920,1946,12974,238,12736,370,2103,3245,1309,183,77,26,1509,250,3664
56,7,8215,1315,6900,171,6729,169,1242,1567,755,120,44,21,618,149,2044
56,8,8251,1232,7019,124,6895,166,1143,2120,584,107,41,14,829,157,1734
56,9,6732,1088,5644,132,5512,143,934,1334,638,83,48,21,553,89,1669
56,10,15188,2052,13136,257,12879,378,2093,3497,1206,173,87,31,1684,258,3472
56,11,2189,389,1800,27,1773,115,231,522,228,28,7,4,113,26,499
56,12,5201,867,4334,78,4256,130,701,1003,503,85,23,13,380,70,1348
56,13,7875,1061,6814,92,6722,117,1260,1953,605,86,45,17,771,123,1745
56,14,23210,3815,19395,325,19070,533,2812,3915,2783,301,139,58,1828,334,6367
56,15,8662,1228,7434,146,7288,138,1396,2328,557,103,49,18,760,157,1782
56,16,11810,1661,10149,228,9921,153,2004,2928,886,174,78,18,1087,203,2390
56,17,9932,2069,7863,124,7739,338,926,2155,916,104,39,25,704,114,2418
56,18,14850,3316,11534,228,11306,364,1760,2391,1412,189,75,39,952,173,3951
56,19,12735,1716,11019,212,10807,236,1703,3143,960,166,89,39,1420,232,2819
56,20,4530,716,3814,68,3746,96,637,1069,360,45,22,9,305,57,1146
56,21,11160,1460,9700,134,9566,226,1345,2972,961,131,49,32,1030,153,2667
56,22,4393,731,3662,41,3621,180,376,992,524,68,35,13,363,73,997
56,23,12027,1899,10128,199,9929,214,1544,2894,923,131,81,21,1211,153,2757
56,24,10187,1579,8608,178,8430,239,1580,1981,1012,132,67,30,923,178,2288
56,25,16703,2438,14265,290,13975,402,2465,3430,1522,220,114,35,1530,296,3961
56,26,19022,2840,16182,333,15849,407,2553,3991,1687,219,115,34,1929,290,4624
56,27,28800,4328,24472,503,23969,687,3625,6708,2334,338,133,82,2705,499,6858
56,28,23195,3067,20128,368,19760,586,3417,5109,2336,315,120,44,1773,366,5694
56,29,12751,1794,10957,251,10706,292,1787,2876,1208,169,86,22,1124,199,2943
56,30,15011,2410,12601,184,12417,325,1976,5186,855,133,48,34,1194,248,2418
56,31,12301,1742,10559,205,10354,229,1718,3281,961,117,60,37,1105,217,2629
56,32,6891,957,5934,123,5811,128,999,1774,636,85,41,19,610,101,1418
56,33,7087,863,6224,140,6084,73,1278,1974,438,87,52,12,646,136,1388
56,34,8002,1176,6826,104,6722,111,1558,1951,536,90,43,22,793,102,1516
56,35,12535,1703,10832,139,10693,300,1355,4152,772,125,34,27,1116,208,2604
56,36,4000,636,3364,56,3308,44,686,1040,266,35,27,4,337,74,795
56,37,33891,5104,28787,481,28306,841,3562,8378,2662,336,94,76,3422,534,8401
56,38,24335,3571,20764,276,20488,630,2336,6729,1608,186,86,49,2527,379,5958
56,39,16901,3121,13780,192,13588,454,1437,4624,1106,128,52,35,1759,188,3805
56,40,16538,3226,13312,264,13048,341,2077,2297,2178,199,103,34,1067,227,4525
56,41,13606,2885,10721,183,10538,361,1356,2478,1248,135,59,33,940,181,3747
56,42,23225,4119,19106,348,18758,641,2350,6095,1818,182,80,53,1923,274,5342
57,1,5174,953,4221,83,4138,70,1196,1233,291,78,40,10,458,100,662
57,2,9952,2080,7872,155,7717,139,2091,2148,554,112,91,26,854,151,1551
57,3,15620,2930,12690,232,12458,168,3763,3154,1039,185,90,25,1177,251,2606
57,4,22855,4832,18023,336,17687,229,5089,4244,1550,284,131,46,1620,332,4162
57,5,17430,3492,13938,245,13693,335,2761,4318,1216,175,75,42,1583,294,2894
57,6,4935,857,4078,62,4016,51,1086,1251,284,53,37,7,357,72,818
57,7,4246,635,3611,65,3546,53,922,1047,286,55,31,19,355,78,700
57,8,4951,953,3998,88,3910,56,1100,1068,279,81,33,15,377,94,807
57,9,17879,3539,14340,255,14085,219,4207,3352,1204,217,105,38,1242,308,3193
57,10,6113,1013,5100,109,4991,80,1544,1531,265,75,74,13,566,100,743
57,11,16388,3734,12654,224,12430,201,2648,2521,2275,185,90,30,851,208,3421
57,12,13913,4467,9446,147,9299,119,2425,2391,864,93,64,26,616,132,2569
57,13,16702,2936,13766,250,13516,286,2923,3863,1176,153,93,24,1339,268,3391
57,14,10837,1843,8994,195,8799,129,2390,2553,725,134,92,15,938,147,1676
57,15,15150,3970,11180,211,10969,146,2890,2070,1412,181,91,26,699,193,3261
57,16,5376,1015,4361,109,4252,76,1249,1253,309,67,32,18,382,89,777
57,17,12321,3608,8713,133,8580,179,1827,2121,945,102,45,25,729,132,2475
57,18,15620,4336,11284,173,11111,306,1813,3152,1274,124,73,29,1086,174,3080
57,19,25280,6495,18785,255,18530,586,2747,5275,1970,191,100,49,2117,326,5169
57,20,21445,4638,16807,281,16526,353,3161,4964,1561,206,111,43,1743,299,4085
57,21,27369,5107,22262,454,21808,349,5179,5545,2106,329,185,74,2195,459,5387
57,22,15007,3722,11285,175,11110,150,2946,1838,1576,203,100,22,676,157,3442
57,23,15137,2241,12896,215,12681,235,2883,3730,1055,175,80,35,1461,239,2788
57,24,13479,2511,10968,236,10732,198,3300,3185,614,138,101,24,1212,245,1715
57,25,3099,555,2544,52,2492,52,752,727,160,29,25,14,226,41,466
57,26,13017,2381,10636,278,10358,135,3172,2867,648,200,114,30,1220,259,1713
57,27,19783,4595,15188,210,14978,236,3987,3726,1468,211,112,43,1317,249,3629
57,28,11579,2285,9294,180,9114,126,2927,2357,689,150,85,30,840,203,1707
57,29,20024,3933,16091,331,15760,284,4371,4934,1004,205,126,63,1612,338,2823
57,30,14910,4013,10897,188,10709,197,2668,2873,904,145,73,30,1007,194,2618
57,31,8798,1754,7044,161,6883,149,1574,2102,532,115,68,17,871,159,1296
57,32,14665,3200,11465,178,11287,227,2033,3352,1127,135,66,29,1166,178,2974
57,33,24426,4083,20343,303,20040,379,4064,6755,1497,212,96,57,2286,397,4297
57,34,2881,424,2457,45,2412,39,561,730,216,35,19,6,265,55,486
57,35,12268,1720,10548,170,10378,203,2379,3075,921,133,66,26,1000,223,2352
57,36,4539,773,3766,94,3672,48,1047,1230,203,83,31,11,444,98,477
57,37,23656,5116,18540,297,18243,387,3653,5198,1774,191,102,45,1816,258,4819
57,38,21750,5651,16099,355,15744,336,3060,3952,1720,240,133,36,1624,304,4339
57,39,12393,3096,9297,180,9117,112,2238,1677,1124,142,77,18,506,153,3070
57,41,18517,4637,13880,246,13634,168,4099,2887,1243,172,122,29,938,224,3752
57,42,14404,3085,11319,218,11101,141,3094,2143,1352,216,91,23,760,228,3053
57,43,21504,4884,16620,288,16332,209,3813,3255,1995,247,141,52,1204,277,5139
57,44,12623,3557,9066,165,8901,112,2240,1706,1454,135,81,25,539,137,2472
57,45,14275,3207,11068,212,10856,131,2410,2108,1230,176,73,25,721,154,3828
57,46,17612,5353,12259,229,12030,215,2290,2884,1310,132,58,28,1133,178,3802
57,47,20406,4634,15772,308,15464,192,4602,3591,1319,167,121,33,1153,254,4032
57,48,17912,2997,14915,244,14671,237,3503,3290,1595,144,93,32,1210,247,4320
57,49,15394,3493,11901,228,11673,147,3910,2450,970,168,98,31,940,206,2753
57,50,20557,3956,16601,388,16213,272,4825,4431,1101,234,149,52,1683,375,3091
57,51,19453,4643,14810,267,14543,195,4640,3484,1104,208,126,28,1134,263,3361
57,52,12054,3016,9038,155,8883,233,1425,2737,965,103,40,28,912,158,2282
58,1,2154,398,1756,29,1727,34,324,499,187,27,15,3,128,25,485
58,2,8115,1463,6652,120,6532,163,1224,1418,902,102,49,16,472,139,2047
58,3,4619,792,3827,75,3752,52,764,708,440,43,30,11,280,72,1352
58,4,3055,528,2527,42,2485,32,492,705,204,33,20,10,191,52,746
58,5,5841,1223,4618,75,4543,66,934,950,632,57,22,14,292,85,1491
58,6,3820,693,3127,61,3066,52,557,841,289,44,18,4,211,58,992
58,7,6784,1399,5385,105,5280,79,1244,1295,601,65,45,17,376,117,1441
58,8,6104,1216,4888,103,4785,65,814,964,521,60,33,13,396,79,1840
58,9,3228,584,2644,51,2593,51,582,696,284,41,32,7,228,73,599
58,10,3379,629,2750,66,2684,33,627,619,312,41,21,10,199,65,757
58,11,3569,647,2922,63,2859,31,534,652,327,37,28,9,244,53,944
58,12,3209,617,2592,49,2543,68,531,539,296,38,15,7,188,49,812
58,13,3520,556,2964,83,2881,43,430,822,241,41,29,4,212,59,1000
58,14,3288,711,2577,44,2533,35,555,568,262,25,23,3,183,53,826
58,15,3363,568,2795,81,2714,26,497,716,292,27,25,5,164,47,915
58,16,6203,1555,4648,105,4543,133,568,1340,554,53,23,14,339,65,1454
58,17,9057,1685,7372,130,7242,93,1563,1318,1143,103,45,22,435,153,2367
58,18,4743,758,3985,66,3919,51,887,1104,345,50,34,14,353,89,992
58,19,3306,599,2707,40,2667,35,605,648,355,24,27,5,164,43,761
58,20,2937,593,2344,45,2299,61,551,545,266,45,25,7,190,68,541
58,21,4192,661,3531,77,3454,71,755,780,363,40,24,13,292,63,1053
58,22,4840,757,4083,57,4026,55,813,918,420,57,33,14,372,105,1239
58,23,2642,418,2224,33,2191,45,453,597,201,28,17,9,164,50,627
58,24,2430,389,2041,44,1997,36,451,592,160,19,13,4,159,37,526
58,25,3360,568,2792,43,2749,37,590,747,304,31,20,4,193,63,760
58,26,12216,2051,10165,178,9987,150,1761,1661,1639,153,53,24,736,213,3597
58,27,5823,1275,4548,89,4459,60,884,865,566,53,35,16,236,63,1681
58,28,8894,2102,6792,150,6642,144,1093,1424,719,60,25,15,564,98,2500
58,29,5801,1472,4329,103,4226,49,876,739,473,60,27,6,302,61,1633
58,30,12403,2546,9857,198,9659,177,1577,2046,1185,105,64,18,811,160,3516
58,31,6015,1193,4822,90,4732,64,1091,1204,476,57,38,13,349,118,1322
58,32,6001,1075,4926,99,4827,52,938,880,642,56,26,7,323,88,1815
59,1,14144,2022,12122,198,11924,134,3344,2491,1826,115,78,26,798,155,2957
59,2,38597,8550,30047,498,29549,519,6479,7572,3289,355,209,80,2255,461,8330
59,3,6419,1245,5174,82,5092,94,1296,1370,534,44,38,9,398,111,1198
59,4,10100,2108,7992,153,7839,99,1866,2235,889,102,70,23,538,169,1848
59,5,14178,2830,11348,210,11138,214,2418,3189,1058,142,75,26,1031,182,2803
59,6,12667,2146,10521,211,10310,161,2224,2961,912,117,65,33,951,184,2702
59,7,20005,3452,16553,325,16228,249,3598,4462,1793,217,112,43,1394,315,4045
59,8,13508,2655,10853,216,10637,147,2988,2709,1096,132,70,22,753,194,2526
59,9,14202,2209,11993,205,11788,149,2846,3477,988,148,72,27,924,194,2963
59,10,16798,3759,13039,229,12810,149,3343,2237,2746,159,108,29,676,202,3161
59,11,19096,3345,15751,297,15454,132,4271,2760,2857,137,101,45,716,257,4178
59,12,14056,2654,11402,251,11151,128,3221,2530,1052,181,107,17,714,182,3019
59,13,17022,3490,13532,274,13258,166,3121,3443,1415,130,94,27,973,273,3616
59,14,28684,6753,21931,492,21439,273,4925,5707,2190,233,159,51,1660,422,5819
59,15,14057,2230,11827,203,11624,130,2979,2299,1930,119,92,18,692,223,3142
59,16,7637,996,6641,121,6520,128,1342,2010,656,67,50,14,583,120,1550
59,17,12028,2186,9842,196,9646,94,2534,2354,1138,83,86,16,476,151,2714
59,18,22510,5142,17368,329,17039,186,4609,3997,1803,238,169,33,979,353,4672
59,19,30990,8466,22524,476,22048,243,6545,4134,3432,283,156,46,1091,337,5781
59,20,21912,3384,18528,271,18257,430,3095,6307,1592,153,105,43,1997,307,4228
59,21,31372,7754,23618,439,23179,228,6345,3302,4215,256,191,55,914,279,7394
59,22,30514,7194,23320,415,22905,272,5737,4085,4420,267,202,48,1249,291,6334
59,23,24048,5459,18589,294,18295,245,3988,4179,2411,203,101,31,1370,294,5473
59,24,36281,8356,27925,494,27431,334,6544,4824,5268,312,204,62,1574,387,7922
59,25,28471,5329,23142,397,22745,482,4438,6689,2183,281,135,63,1847,379,6248
59,26,33517,8296,25221,708,24513,286,6867,3902,3136,391,265,65,1174,326,8101
59,27,18724,3550,15174,343,14831,136,4271,2738,1511,208,134,48,847,212,4726
59,28,35154,7712,27442,464,26978,532,6067,6120,3290,339,214,87,2115,452,7762
59,29,18311,3600,14711,311,14400,198,3214,3753,1352,198,133,25,1241,272,4014
59,30,12367,2281,10086,197,9889,154,2280,2535,974,117,77,19,870,169,2694
59,31,10971,2038,8933,175,8758,116,2197,2390,744,132,65,23,643,181,2267
59,32,8170,1426,6744,133,6611,81,1753,1550,782,82,54,18,445,104,1742
59,33,48986,9509,39477,633,38844,705,7330,12408,3611,331,196,75,3551,570,10067
59,34,11061,2572,8489,122,8367,438,632,2421,1189,76,34,26,946,82,2523
59,35,19006,5070,13936,216,13720,479,2528,2091,2432,137,117,30,878,156,4872
59,36,20971,5005,15966,210,15756,565,1827,4781,1749,140,74,40,1670,218,4692
59,37,30691,7198,23493,374,23119,854,3247,5303,3374,239,118,67,1900,234,7783
59,38,46717,10033,36684,580,36104,985,5123,11998,3702,308,160,84,4235,497,9012
59,39,21325,6388,14937,222,14715,603,1725,2092,2905,171,85,32,951,109,6042
59,40,31058,7263,23795,350,23445,600,4129,5363,3066,245,144,51,2106,312,7429
59,41,21821,6120,15701,211,15490,610,1913,3324,2321,154,60,46,1271,147,5644
59,42,30821,6478,24343,403,23940,319,5984,4041,4590,267,163,52,1386,365,6773
59,43,11679,1920,9759,161,9598,113,2657,2294,1029,128,105,30,630,217,2395
59,44,27655,7362,20293,307,19986,222,5061,4413,2540,213,166,44,1081,263,5983
59,45,23539,5615,17924,312,17612,167,4744,3666,2522,165,132,42,849,231,5094
59,46,19167,3683,15484,337,15147,179,3980,3527,1566,234,117,25,1015,284,4220
59,47,19207,3115,16092,295,15797,249,3342,4665,1710,152,107,33,1491,273,3775
59,48,29572,4987,24585,389,24196,404,4839,7289,2255,224,126,71,2095,465,6428
59,49,8868,1637,7231,134,7097,132,1671,1744,732,79,46,13,540,142,1998
59,50,9715,1631,8084,123,7961,116,1751,2218,790,84,47,12,752,166,2025
59,51,29393,6351,23042,371,22671,417,4808,7431,2137,240,145,45,2072,392,4984
59,52,19463,5603,13860,234,13626,200,3251,2406,1761,147,93,34,672,168,4894
59,53,29230,9111,20119,369,19750,263,4578,3138,2557,250,154,44,1013,224,7529
59,54,37009,9514,27495,418,27077,523,4197,8466,3065,234,146,66,2547,408,7425
59,55,23646,5806,17840,341,17499,228,4668,3411,3338,214,140,44,1023,262,4171
59,56,15096,3016,12080,206,11874,221,2724,3253,1534,142,68,36,974,207,2715
59,57,29316,5548,23768,483,23285,388,5379,5377,2844,258,161,68,1909,400,6501
59,58,12729,2163,10566,159,10407,111,2566,2287,1657,107,92,14,584,168,2821
59,59,6500,1308,5192,69,5123,69,1353,1411,492,62,36,10,352,98,1240
59,60,10929,1602,9327,249,9078,186,2031,2658,706,99,70,16,861,182,2269
59,61,45477,10758,34719,673,34046,564,7590,10585,3046,346,248,68,2806,551,8242
59,62,34805,10253,24552,463,24089,402,5375,5719,2927,272,167,48,1703,339,7137
59,63,34553,9606,24947,392,24555,530,4257,8244,2466,217,124,54,2239,333,6091
59,64,18840,4899,13941,280,13661,148,3629,2871,1761,216,184,38,693,259,3862
59,65,35557,8014,27543,472,27071,360,5856,7099,3721,270,171,58,2061,471,7004
59,66,22729,5275,17454,263,17191,250,4106,4047,2499,173,137,37,1191,292,4459
59,67,32730,7133,25597,404,25193,317,6345,5200,4110,267,198,51,1633,408,6664
59,68,12268,1910,10358,205,10153,140,2490,3044,761,140,91,27,913,183,2364
59,69,13218,3637,9581,147,9434,90,2656,2185,1174,134,64,12,463,146,2510
59,70,36850,7293,29557,399,29158,651,3039,14284,1914,165,91,79,3214,413,5308
59,71,29410,7326,22084,405,21679,288,5991,4329,3014,244,183,47,1280,284,6019
59,72,34157,6787,27370,550,26820,522,5928,6408,3010,373,211,62,1918,460,7928
59,73,22805,5443,17362,396,16966,180,4269,2393,2677,239,188,60,787,209,5964
59,74,29915,6512,23403,384,23019,497,4794,5863,2501,227,157,59,1973,360,6588
59,75,20545,5711,14834,237,14597,288,2374,3269,1989,143,76,31,1036,150,5241
59,76,20465,4069,16396,288,16108,533,2366,3537,2507,147,68,32,1411,213,5294
59,77,22728,4860,17868,320,17548,156,4695,3028,2844,173,107,39,896,244,5366
59,78,24416,4607,19809,334,19475,377,3936,5300,2238,194,91,35,1738,312,5254
59,79,19211,4205,15006,240,14766,448,1883,3522,2222,157,96,26,1314,155,4943
60,1,12021,2176,9845,173,9672,164,2399,2610,911,105,75,25,803,185,2395
60,2,11464,1843,9621,143,9478,134,2687,2669,821,143,85,19,754,193,1973
60,3,10617,2671,7946,146,7800,155,1507,1817,894,98,75,18,584,134,2518
60,4,15121,3364,11757,198,11559,212,2391,2877,1378,160,108,29,777,203,3424
60,5,7824,1320,6504,107,6397,92,2045,1561,613,80,55,19,424,144,1364
60,6,8269,1602,6667,127,6540,75,1856,1680,517,107,90,15,435,147,1618
60,7,12706,1985,10721,196,10525,171,2529,3252,1019,121,61,22,920,231,2199
60,8,21043,3763,17280,301,16979,259,4205,4144,1959,212,157,58,1217,339,4429
60,9,20126,4208,15918,234,15684,371,2492,5701,1269,131,107,45,1617,292,3659
60,10,11536,2184,9352,179,9173,104,2817,2428,882,144,74,29,611,217,1867
60,11,17500,3598,13902,911,12991,194,2757,2426,1690,135,87,19,779,175,4729
60,12,21725,4257,17468,258,17210,292,4604,3957,1866,190,112,45,1280,363,4501
60,13,5800,954,4846,122,4724,56,1465,1358,366,74,43,16,327,87,932
60,14,11972,1994,9978,189,9789,165,2626,2573,901,159,91,30,835,204,2205
60,15,6273,1035,5238,109,5129,47,1658,1458,307,86,65,11,353,112,1032
60,16,5070,686,4384,73,4311,46,1357,1109,316,69,52,11,318,96,937
60,17,7324,1333,5991,87,5904,64,2017,1527,376,83,64,13,384,88,1288
60,18,5461,1135,4326,58,4268,35,1380,1065,449,81,32,11,252,71,892
60,19,6849,1230,5619,100,5519,67,1669,1292,629,88,49,15,407,111,1192
60,20,25728,4475,21253,422,20831,257,5723,4928,2274,220,173,56,1446,419,5335
60,21,6317,919,5398,101,5297,50,1731,1099,458,85,45,10,292,104,1423
60,22,6328,939,5389,105,5284,78,1549,1434,449,91,50,13,387,130,1103
60,23,20648,4050,16598,311,16287,187,4269,4167,1692,195,110,23,1062,343,4239
60,24,10719,2013,8706,139,8567,109,2617,1922,997,106,67,17,634,151,1947
60,25,12685,2281,10404,155,10249,160,2571,2970,976,108,51,22,794,203,2394
60,26,20911,3977,16934,266,16668,251,4298,4267,1802,218,105,45,1240,368,4074
60,27,12298,2025,10273,175,10098,126,2912,2660,911,135,115,22,748,227,2242
60,28,15681,2833,12848,217,12631,155,3812,3501,1073,144,120,27,953,259,2587
60,29,15363,3399,11964,238,11726,130,3111,3048,1209,149,64,35,808,244,2928
60,30,19566,3907,15659,257,15402,223,3918,4109,1478,190,102,38,1258,309,3777
60,31,8664,1357,7307,133,7174,114,1899,1974,696,88,52,14,547,167,1623
60,32,18176,3453,14723,247,14476,175,3835,2916,2039,217,147,40,1078,300,3729
60,33,13226,2256,10970,196,10774,118,2978,2542,1131,175,107,23,691,231,2778
60,34,23361,4067,19294,332,18962,398,3587,7343,1442,139,94,36,1880,352,3691
60,35,5840,817,5023,100,4923,68,1432,1410,412,72,44,10,402,107,966
60,36,26582,5614,20968,278,20690,461,3453,8468,1461,153,66,52,2197,386,3993
60,37,10916,2248,8668,140,8528,159,1818,2385,788,85,51,25,749,159,2309
60,38,12115,3096,9019,146,8873,116,1541,1130,1175,82,82,21,364,85,4277
60,39,17556,3468,14088,218,13870,191,3339,2894,2296,163,88,36,880,208,3775
60,40,12783,2858,9925,149,9776,182,2083,2558,968,120,79,36,807,153,2790
60,41,14681,3252,11429,198,11231,187,2402,2697,1167,137,97,30,866,208,3440
61,1,7722,1898,5824,107,5717,151,799,1358,671,82,41,9,618,89,1899
61,2,14612,2174,12438,253,12185,214,2052,3369,1176,184,79,25,1498,236,3352
61,3,5648,1131,4517,85,4432,60,787,1079,535,51,24,13,377,85,1421
61,4,6210,868,5342,94,5248,153,1101,1249,551,111,47,17,587,137,1295
61,5,2738,363,2375,42,2333,38,599,803,153,26,17,6,239,55,397
61,6,4613,825,3788,88,3700,83,782,1218,262,55,29,9,395,122,745
61,7,3569,519,3050,60,2990,74,588,1021,208,33,18,7,299,83,659
61,8,3948,570,3378,71,3307,78,727,1006,328,54,25,4,368,86,631
61,9,2250,318,1932,31,1901,43,452,619,146,20,13,4,218,39,347
61,10,8082,1438,6644,145,6499,96,1189,1968,569,114,49,24,875,205,1410
61,11,4657,679,3978,82,3896,68,754,1223,341,54,28,8,449,115,856
61,12,2108,308,1800,35,1765,40,339,637,155,18,15,3,164,38,356
61,13,3269,593,2676,30,2646,29,608,894,222,43,19,7,261,108,455
61,14,7585,1164,6421,147,6274,122,1134,1882,572,107,70,11,716,164,1496
61,15,9614,1777,7837,126,7711,165,1246,1935,821,106,63,20,847,155,2353
61,16,3144,587,2557,56,2501,43,538,814,166,37,30,6,245,83,539
61,17,5610,915,4695,95,4600,74,871,1671,312,51,29,4,551,107,930
61,18,6380,1089,5291,90,5201,52,1181,1484,446,71,47,16,487,111,1306
61,19,3294,533,2761,48,2713,48,668,940,200,36,19,10,266,54,472
61,20,3779,521,3258,61,3197,59,731,1045,244,50,23,13,349,78,605
61,21,3225,553,2672,45,2627,26,636,884,173,31,14,10,305,82,466
61,22,5937,776,5161,119,5042,88,1100,1273,438,87,43,9,532,120,1352
61,23,6600,1120,5480,98,5382,91,1098,1819,383,76,45,14,558,114,1184
61,24,3343,447,2896,56,2840,49,681,817,270,50,20,4,260,64,625
61,25,3113,512,2601,41,2560,43,650,835,185,30,13,8,223,76,497
61,26,3635,523,3112,67,3045,65,670,932,267,35,34,11,278,86,667
61,27,2740,469,2271,49,2222,35,367,897,130,35,19,5,270,85,379
61,28,3021,454,2567,46,2521,51,545,829,199,21,16,5,304,65,486
61,29,3813,531,3282,57,3225,84,633,1023,322,35,20,4,365,75,664
61,30,5375,792,4583,77,4506,106,1030,1395,364,69,32,12,441,100,957
61,31,5327,965,4362,78,4284,68,968,1304,358,45,19,7,429,107,979
61,32,5411,920,4491,86,4405,77,1105,1296,413,83,51,11,330,132,907
61,33,6325,853,5472,102,5370,93,1022,1454,464,73,43,11,676,145,1389
61,34,3371,575,2796,44,2752,26,692,960,237,24,22,12,183,57,539
61,35,4338,569,3769,82,3687,58,838,1091,306,62,27,6,355,121,823
61,36,5363,1098,4265,78,4187,57,964,1512,283,58,26,13,349,104,821
61,37,6265,1119,5146,100,5046,47,1062,1418,441,84,27,7,492,98,1370
61,38,9517,1730,7787,155,7632,136,1255,2197,719,121,39,21,822,139,2183
61,39,6958,1293,5665,109,5556,84,838,1393,703,78,31,13,507,99,1810
61,40,10012,1809,8203,154,8049,135,1457,1954,768,115,68,23,838,154,2537
